vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id,Region
2015,89,$35,Claret Rogue Valley,Del Rio,"Refined and well-built, with zesty plum, tobacco and spice flavors that persist toward polished tannins. Merlot, Cabernet Sauvignon, Malbec and Cabernet Franc. Drink now through 2023. 500 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/1235040/name/del-rio-claret-rogue-valley-2015,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Cabernet Sauvignon & Blends,1235040,
2015,89,$34,Cabernet Sauvignon Rogue Valley,Kriselle,"Lively and sleek in build, with snappy currant and pepper flavors that finish with refined tannins. Drink now through 2026. 956 cases made.",Magazine Issue Web Only - 2020,https://www.winespectator.com/wine/wine-detail/id/1245411/name/kriselle-cabernet-sauvignon-rogue-valley-2015,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Cabernet Sauvignon & Blends,1245411,
2015,86,$40,Cabernet Sauvignon Applegate Valley,Schmidt Family,"Trim and focused, with low-key blackberry and lead pencil accents, finishing with a moderate grip of tannins. Best after 2019. 285 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/464052/name/schmidt-family-cabernet-sauvignon-applegate-valley-2015,"['Oregon', 'Southern Oregon', 'Applegate Valley']",Wine Spectator,Cabernet Sauvignon & Blends,464052,
2015,95,$100,Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Vibrant, expressive and well-built, showing vivid apple and lemon verbena aromas, with polished, complex pear, crushed rock and sweet anise flavors that glide along the refined finish. Drink now through 2022. 201 cases made.","Magazine Issue Dec 31, 2017",https://www.winespectator.com/wine/wine-detail/id/443841/name/evening-land-chardonnay-eola-amity-hills-summum-seven-springs-estate-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,443841,
2015,94,$75,Chardonnay Dundee Hills Clos du Soleil Vineyard,Domaine Serene,"A lovely wine, polished and well-structured, with floral citrus, toasted spice and stony mineral flavors that take on complexity and verve along the finish. Drink now through 2021. 250 cases made.","Magazine Issue Feb 28, 2018",https://www.winespectator.com/wine/wine-detail/id/445952/name/domaine-serene-chardonnay-dundee-hills-clos-du-soleil-vineyard-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,445952,
2015,94,$90,Chardonnay Willamette Valley Sisters,Lingua Franca,"Expressive and elegantly complex, with apple skin and spice aromas and precise flavors of star fruit, lime and mineral that build momentum toward the finish. Drink now through 2019. 330 cases made.","Magazine Issue May 31, 2017",https://www.winespectator.com/wine/wine-detail/id/430596/name/lingua-franca-chardonnay-willamette-valley-sisters-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,430596,
2015,94,$50,Chardonnay McMinnville Hyland Vineyard,Résonance,"Expressive aromas of spicy lees and lemon curd open to complex and voluptuous baked pear, nutmeg and toast flavors that linger on the finish. Drink now through 2019. 70 cases made.","Magazine Issue May 31, 2017",https://www.winespectator.com/wine/wine-detail/id/430602/name/r%C3%A9sonance-chardonnay-mcminnville-hyland-vineyard-2015,"['Oregon', 'Willamette Valley', 'McMinnville']",Wine Spectator,Chardonnay,430602,
2015,93,$65,Chardonnay Willamette Valley Signature,Alexana,"Polished and harmonious, with richly layered Asian pear, orange peel and spice flavors that glide on a long finish. Drink now through 2022. 269 cases made.","Magazine Issue Feb 28, 2019",https://www.winespectator.com/wine/wine-detail/id/855584/name/alexana-chardonnay-willamette-valley-signature-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,855584,
2015,93,$65,Chardonnay Dundee Hills Evenstad Reserve,Domaine Serene,"Precise and well-structured, with floral lemon and apricot aromas and sleekly complex lime and stony mineral flavors that finish with laser-sharp crispness. Drink now through 2023. 1,431 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/442639/name/domaine-serene-chardonnay-dundee-hills-evenstad-reserve-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,442639,
2015,93,$40,Chardonnay Willamette Valley Avni,Lingua Franca,"Sleek and steely, with lemon blossom and river stone aromas and delicately layered nectarine and mineral flavors that linger on the long, crisp finish. Drink now through 2019. 800 cases made.","Magazine Issue May 31, 2017",https://www.winespectator.com/wine/wine-detail/id/430597/name/lingua-franca-chardonnay-willamette-valley-avni-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,430597,
2015,92,$40,Chardonnay Eola-Amity Hills Nuthouse Master Series,Argyle,"Polished and harmonious, with expressive Asian pear and spice aromas and seamlessly complex apple and mineral flavors. Drink now through 2019. 600 cases made.","Magazine Issue Dec 31, 2017",https://www.winespectator.com/wine/wine-detail/id/443823/name/argyle-chardonnay-eola-amity-hills-nuthouse-master-series-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,443823,
2015,92,$45,Chardonnay Eola-Amity Hills Seven Springs,Evening Land,"Supple and polished, with apple and wet stone aromas and harmonious lemon and jasmine flavors that linger lushly on the finish. Drink now through 2020. 665 cases made.","Magazine Issue Dec 31, 2017",https://www.winespectator.com/wine/wine-detail/id/443840/name/evening-land-chardonnay-eola-amity-hills-seven-springs-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,443840,
2015,92,$75,Brut Willamette Valley,Lytle-Barnett,"Handsomely elegant, blending richness with vibrant acidity, and offering layered pear, cinnamon brioche and fresh ginger flavors that finish with a plush accent. Drink now. 359 cases made.","Magazine Issue Nov 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1281044/name/lytle-barnett-brut-willamette-valley-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1281044,
2015,91,$50,Brut Dundee Hills Knudsen Vineyard Artisan Series,Argyle,"Expressive and detailed, with lively apple, brioche and Meyer lemon flavors that take on polish and vibrancy on the lingering finish. Drink now. 1,336 cases made.","Magazine Issue Mar 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1244551/name/argyle-brut-dundee-hills-knudsen-vineyard-artisan-series-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1244551,
2015,91,$65,Chardonnay Dundee Hills Maresh Vineyard,Arterberry Maresh,"Nuanced and harmonious, with floral pear and lemon flavors, accented by richer notes of stone and wild flowers. Drink now through 2021. 287 cases made.",Magazine Issue Web Only - 2020,https://www.winespectator.com/wine/wine-detail/id/1243116/name/arterberry-maresh-chardonnay-dundee-hills-maresh-vineyard-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1243116,
2015,91,$35,Chardonnay Willamette Valley,Aubichon,"Sleek and precise, with floral apple and apricot aromas and expressive spice, salty mineral and nutmeg flavors. Drink now through 2021. 193 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/442620/name/aubichon-chardonnay-willamette-valley-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,442620,
2015,91,$75,Chardonnay Dundee Hills Clos de Lune Vineyard,Domaine Serene,"Crisp and vibrant, with floral tangerine and grapefruit aromas and energetic green apple, kiwifruit and spice flavors. Drink now through 2021. 150 cases made.","Magazine Issue Feb 28, 2018",https://www.winespectator.com/wine/wine-detail/id/445951/name/domaine-serene-chardonnay-dundee-hills-clos-de-lune-vineyard-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,445951,
2015,91,$130,Chardonnay Dundee Hills Récolte Grand Cru,Domaine Serene,"Focused and steely, with elegantly complex Meyer lemon, apricot and river stone accents that finish on a long, snappy note. Drink now through 2022. 200 cases made.",Magazine Issue Web Only - 2019,https://www.winespectator.com/wine/wine-detail/id/855542/name/domaine-serene-chardonnay-dundee-hills-r%C3%A9colte-grand-cru-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,855542,
2015,91,$75,Chardonnay Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"Polished and open-knit, featuring floral apricot and spice aromas and sleek, layered, vibrant flavors that linger with a touch of minerality. Drink now through 2019. 450 cases made.","Magazine Issue Dec 31, 2017",https://www.winespectator.com/wine/wine-detail/id/443842/name/evening-land-chardonnay-eola-amity-hills-la-source-seven-springs-estate-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,443842,
2015,91,$45,Chardonnay Willamette Valley,Maison Roy & Fils,"Refreshing, open-textured and well-defined, offering pear, grapefruit, mineral and floral flavors that dance against lively acidity into a long and vibrant finish. Drink now through 2021. 260 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/427263/name/maison-roy-%26-fils-chardonnay-willamette-valley-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,427263,
2015,91,$65,Brut Willamette Valley RMS,Roco,"Polished and sleek, with rich apple and citrus flavors accented by notes of toasted nuts and spice. Pinot Noir and Chardonnay. Drink now. 120 cases made.","Magazine Issue Dec 15, 2018",https://www.winespectator.com/wine/wine-detail/id/461357/name/roco-brut-willamette-valley-rms-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,461357,
2015,91,$26,Chardonnay Willamette Valley Freedom Hill Vineyard Dijon Clone,St. Innocent,"Refined, with pinpoint focus, balancing vibrant acidity with supple apricot, lemon zest and spice flavors. Drink now through 2020. 1,336 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/434705/name/st.-innocent-chardonnay-willamette-valley-freedom-hill-vineyard-dijon-clone-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,434705,
2015,91,$49,Chardonnay Ribbon Ridge,Trisaetum,"Sleek and seamless, with Meyer lemon and apple notes accented by crushed stone and leesy spice flavors that linger toward a lively finish. Drink now through 2021. 120 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/442699/name/trisaetum-chardonnay-ribbon-ridge-2015,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Chardonnay,442699,
2015,90,$45,Chardonnay Eola-Amity Hills Keeler Estate Vineyard,Authentique,"Distinctive pear and passion fruit aromas combine with vibrant, layered apple skin and spice flavors that finish on a zesty note. Drink now through 2020. 225 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/447505/name/authentique-chardonnay-eola-amity-hills-keeler-estate-vineyard-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,447505,
2015,90,$95,Chardonnay Willamette Valley Sigrid,Bergström,"Like biting into a crisp apple, with accents of cream, Asian pear and spice, finishing on a vibrant note. Drink now through 2021. 500 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/442623/name/bergstr%C3%B6m-chardonnay-willamette-valley-sigrid-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,442623,
2015,90,$75,Chardonnay Eola-Amity Hills Casteel,Bethel Heights,"Subtly complex, with delicate green apple and pear flavors accented by minerally spice details. Drink now through 2020. 201 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/446203/name/bethel-heights-chardonnay-eola-amity-hills-casteel-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,446203,
2015,90,$45,Chardonnay Willamette Valley,Big Table Farm,"Distinctive and zesty, with pear and spicy lees aromas and vibrant Meyer lemon and fresh fig flavors. Drink now through 2021. 950 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/446093/name/big-table-farm-chardonnay-willamette-valley-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,446093,
2015,90,$80,Chardonnay Dundee Hills Côte Sud Vineyard,Domaine Serene,"Focused and refined, with expressive apple and spice aromas that combine with precise Meyer lemon and loamy mineral notes, lingering on the finish. Drink now through 2021. 250 cases made.",Magazine Issue Web Only - 2018,https://www.winespectator.com/wine/wine-detail/id/445970/name/domaine-serene-chardonnay-dundee-hills-c%C3%B4te-sud-vineyard-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,445970,
2015,90,$35,Chardonnay Eola-Amity Hills,Drouhin Oregon Roserock,"Harmonious and pretty, with grapefruit and passion fruit aromas and delicately rich and layered pear and spicy lees flavors that linger. Drink now through 2021. 2,065 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/447465/name/drouhin-oregon-roserock-chardonnay-eola-amity-hills-2015,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,447465,
2015,90,$27,Chardonnay Dundee Hills,Eyrie,"Fresh and lively, with pretty pear, apple and cream flavors on a modestly built frame, lingering on the finish. Has presence and finesse. Drink now through 2022. 348 cases made.","Magazine Issue Feb 28, 2017",https://www.winespectator.com/wine/wine-detail/id/425914/name/eyrie-chardonnay-dundee-hills-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,425914,
2015,90,$45,Chardonnay Yamhill-Carlton District,Gran Moraine,"Floral pear and star fruit aromas combine with precise, vibrant citrus and spice flavors, finishing on a clean mineral note. Drink now through 2021. 1,258 cases made.","Magazine Issue Mar 31, 2018",https://www.winespectator.com/wine/wine-detail/id/448075/name/gran-moraine-chardonnay-yamhill-carlton-district-2015,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Chardonnay,448075,
2015,90,$45,Chardonnay Dundee Hills,Knudsen,"Crisp and harmonious, with lemon blossom and apple aromas and focused spice and mineral flavors. Drink now through 2019. 320 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/434673/name/knudsen-chardonnay-dundee-hills-2015,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,434673,
2015,90,$40,Chardonnay Willamette Valley Reserve,Ponzi,"Graceful and polished, with expressive pear, spice and guava accents that glide elegantly on a lingering finish. Drink now through 2020. 700 cases made.","Magazine Issue Jul 31, 2018",https://www.winespectator.com/wine/wine-detail/id/454785/name/ponzi-chardonnay-willamette-valley-reserve-2015,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,454785,
2015,90,$45,Chardonnay Yamhill-Carlton District Gran Moraine Vineyard,Raptor Ridge,"Light and polished, showing pretty pear, pineapple and cream flavors framed by a delicately nubby texture, finishing with precision. Drink now through 2020. 175 cases made.",Magazine Issue Web Only - 2017,https://www.winespectator.com/wine/wine-detail/id/427274/name/raptor-ridge-chardonnay-yamhill-carlton-district-gran-moraine-vineyard-2015,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton District']",Wine Spectator,Chardonnay,427274,
